Unnamed: 0,count,hate_speech,offensive_language,neither,label,tweet,ProcessedText,ProcessedText_length,ProcessedText_BERT,ProcessedText_BERTbase_length,Mapped_label
11411,3,0,3,0,1,"I would call you a bitch, but that's frowned upon.","i would call you a bitch , but that ' s frowned upon .",14,"[CLS] i would call you a bitch , but that ' s frowned upon .",15,0
9982,3,0,3,0,1,He bring the hoes out on twitter nigga got magical powers RT @thisisyoungdj: Who is @DJZeeti?,he bring the hoes out on twitter nigga got magical powers who is   ?,14,[CLS] he bring the hoes out on twitter nigga got magical powers who is   ?,17,0
9607,3,0,3,0,1,Funny 2 see gay men with #grindr profiles bitch on tv about privacy rights.,funny   see gay men with   grindr   profiles bitch on tv about privacy rights .,14,[CLS] funny   see gay men with   grindr   profiles bitch on tv about privacy rights .,16,0
3603,3,0,2,1,1,@IndicaMangoes they still fucking trash. I cant eat those to save my life.,they still fucking trash . i cant eat those to save my life .,14,[CLS] they still fucking trash . i cant eat those to save my life .,16,0
1453,3,0,3,0,1,&#8220;@MoneyYoung They not evn hoes in silence anymore&#8221;proud of it .... then want respect,they not evn hoes in silence anymore proud of it .   then want respect,14,[CLS] they not evn hoes in silence anymore proud of it .   then want respect,17,0
11794,3,0,3,0,1,If I hit you w/ that shotty bitch I bet that body flip,if i hit you w / that shotty bitch i bet that body flip,14,[CLS] if i hit you w / that shotty bitch i bet that body flip,16,0
1302,6,0,6,0,1,&#8220;@Garricka_: Ima just block you hoes out!&#8221;or block em either one lol,: ima just block you hoes out ! or block em either one lol,14,[CLS] : ima just block you hoes out ! or block em either one lol,18,0
11663,3,0,3,0,1,I'm roasting the first one of my niccas who rock them shits!,i am roasting the first one of my niccas who rock them shits !,14,[CLS] i am roasting the first one of my niccas who rock them shits !,18,0
12876,3,0,3,0,1,Lmfaooooo RT @miavenise: Can't trust a bitch that don't smile with her teeth.,lmao   can not trust a bitch that do not smile with her teeth .,14,[CLS] lmao   can not trust a bitch that do not smile with her teeth .,17,0
21047,3,0,3,0,1,Sakurako legs spread wide as she takes a big cock deep in her&#160;twat http://t.co/36CVHP6C70,sakurako legs spread wide as she takes a big cock deep in her twat,14,[CLS] sakurako legs spread wide as she takes a big cock deep in her twat,17,0
12101,3,0,3,0,1,In order to be a real nicca you gots to be REAL nicca!,in order to be a real nicca you gots to be   real   nicca !,14,[CLS] in order to be a real nicca you gots to be   real   nicca !,18,0
2659,3,0,3,0,1,"@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers","send all the fucking muzzies home , now doj come and get me motherfuckers",14,"[CLS] send all the fucking muzzies home , now doj come and get me motherfuckers",21,0
14212,3,0,0,3,2,"Polite, yet militant. #birds #notfeeding #stencil #army #typeface #font #ATeam http://t.co/gHnEnLmlJE","polite , yet militant .   birds     not feeding     stencil     army     typeface     font     a team",14,"[CLS] polite , yet militant .   birds     not feeding     stencil     army     typeface     font     a team",18,1
10402,3,0,0,3,2,I can't sleep so ima watch Spongebob and eat crackers and peanut butter,i can not sleep so ima watch spongebob and eat crackers and peanut butter,14,[CLS] i can not sleep so ima watch spongebob and eat crackers and peanut butter,19,1
4677,6,2,4,0,1,@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol,lmfao !   i remember all the rednecks in my school with that shit lol,14,[CLS] lmfao !   i remember all the rednecks in my school with that shit lol,21,0
18033,3,0,3,0,1,RT @TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,people downloading time hop to be reminded they were faggots a year ago too,14,[CLS] people downloading time hop to be reminded they were faggots a year ago too,18,0
11500,3,0,3,0,1,"I'm a made man, y'all pussy niggas in the middle.","i am a made man , you all pussy niggas in the middle .",14,"[CLS] i am a made man , you all pussy niggas in the middle .",17,0
9241,3,0,3,0,1,"Every time I fuck, I gotta hit me least like two bitches...","every time i fuck , i gotta hit me least like two bitches .",14,"[CLS] every time i fuck , i gotta hit me least like two bitches .",16,0
1018,3,0,3,0,1,&#128514;&#128514;&#128514;&#128514; bitch if you're the hobbit you need to let me know right now &#128514;&#128514;&#128514;&#128514;&#128079;&#128079;&#128079;,bitch if you are the hobbit you need to let me know right now,14,[CLS] bitch if you are the hobbit you need to let me know right now,17,0
8705,3,0,2,1,1,Choate Chokes On Twinkies&gt; All the damn time I bet. #lol #Cardinals,choate chokes on twinkies > all the damn time i bet .   lol     cardinals,14,[CLS] choate chokes on twinkies > all the damn time i bet .   lol     cardinals,20,0
1761,3,0,3,0,1,&#8220;@coffincreepxx: Jose is so fucking mean to me like damn bitch lol&#8221; fuck you,: jose is so fucking mean to me like damn bitch lol fuck you,14,[CLS] : jose is so fucking mean to me like damn bitch lol fuck you,16,0
12201,3,0,3,0,1,It might be infected &#8220;@CutieNamedKitty: Niggas would really turn that pussy down ? Buggin&#8221;,it might be infected   : niggas would really turn that pussy down ? buggin,14,[CLS] it might be infected   : niggas would really turn that pussy down ? buggin,18,0
9051,3,0,3,0,1,Don't let the power of the dollar turn you into a hoe.,do not let the power of the dollar turn you into a hoe .,14,[CLS] do not let the power of the dollar turn you into a hoe .,16,0
1569,3,0,3,0,1,&#8220;@StognerAllie: Jealous bitches be like ...'&#128514;&#128530;&#127797;.' &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514; don't subtweet me hoe,: jealous bitches be like .   ' . ' do not subtweet me hoe,14,[CLS] : jealous bitches be like .   ' . ' do not subtweet me hoe,20,0
15686,3,0,0,3,2,"RT @Garin: ""A day without laughter is a day wasted."" 

~Charlie Chaplin",""" a day without laughter is a day wasted . "" ~ charlie chaplin",14,"[CLS] "" a day without laughter is a day wasted . "" ~ charlie chaplin",15,1
15796,3,0,3,0,1,RT @HaloTGMG: @1stName_Bravo we all know this nigga a bitch.... niggas got nerve on twitter.,we all know this nigga a bitch .   niggas got nerve on twitter .,14,[CLS] we all know this nigga a bitch .   niggas got nerve on twitter .,18,0
16481,3,0,3,0,1,RT @LILBTHEBASEDGOD: ultimate bitch mixtape is done!!! words from Lil B!! - Lil B,ultimate bitch mixtape is done !   words from lil b !   - lil b,14,[CLS] ultimate bitch mixtape is done !   words from lil b !   - lil b,15,0
219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""","""   : these bitches do not care they just play that role . """,14,"[CLS] ""   : these bitches do not care they just play that role . """,16,0
16083,3,0,1,2,2,RT @JOscarJr: @paullemat Happy Birthday! Take a spin in that yellow coupe... #shutemdown http://t.co/xGy7gIGOn8,happy birthday ! take a spin in that yellow coupe .     shut em down,14,[CLS] happy birthday ! take a spin in that yellow coupe .     shut em down,15,1
1943,3,0,3,0,1,&#8220;@souljaboy: @kmichelle my ananconda don't want none unless u clean those shitty buns Hun &#128169;&#128553;&#8221;,:   my ananconda do not want none unless u clean those shitty buns hun,14,[CLS] :   my ananconda do not want none unless u clean those shitty buns hun,19,0
22410,3,0,3,0,1,"This bitch asked why pants sagg , cuz dey tryna hold my bandz up &#128184;&#128184;&#128184;","this bitch asked why pants sagg , cuz dey tryna hold my bandz up",14,"[CLS] this bitch asked why pants sagg , cuz dey tryna hold my bandz up",20,0
1852,3,0,3,0,1,&#8220;@keanabermudez: @GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao,:   he ' s a hoe lmfao are not they all smuts ? lmao,14,[CLS] :   he ' s a hoe lmfao are not they all smuts ? lmao,22,0
20371,6,1,5,0,1,RT @robdelaney: Girl I wanna rip my dick off and throw it at your pussy.,girl i wanna rip my dick off and throw it at your pussy .,14,[CLS] girl i wanna rip my dick off and throw it at your pussy .,15,0
8238,6,1,4,1,1,Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!,big g - day s / o to     free boosie   nicca lol !,13,[CLS] big g - day s / o to     free boosie   nicca lol !,17,0
7932,3,0,3,0,1,And I can't be known for fucking wit a trash bitch.,and i can not be known for fucking wit a trash bitch .,13,[CLS] and i can not be known for fucking wit a trash bitch .,14,0
18781,3,0,0,3,2,"RT @__E_T___: Brown colored eyes are really blue, under a layer of melanin.","brown colored eyes are really blue , under a layer of melanin .",13,"[CLS] brown colored eyes are really blue , under a layer of melanin .",16,1
15372,3,1,2,0,1,RT @DogBountyHunter: @WarMachine170 Hey Boy This half breed Chiricahua Apache is on YOUR ASS #Eatmytazer !!,hey boy this half breed chiricahua apache is on   your ass     eatmytazer   !,13,[CLS] hey boy this half breed chiricahua apache is on   your ass     eatmytazer   !,19,0
13013,3,1,2,0,1,Mad that it's a pussy gym and full of fuck people,mad that it ' s a pussy gym and full of fuck people,13,[CLS] mad that it ' s a pussy gym and full of fuck people,14,0
22149,3,0,1,2,2,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,there should be a side trip into dc to charlie palmers during   cpac,13,[CLS] there should be a side trip into dc to charlie palmers during   cpac,16,1
20900,3,0,3,0,1,"RT!!""@Coolie_GBE300: You pussy whipped for only following @KimKardashian tho.... @kanyewest""","rt !   ""   : you pussy whipped for only following   tho .     """,13,"[CLS] rt !   ""   : you pussy whipped for only following   tho .     """,14,0
1666,3,0,3,0,1,&#8220;@_BeautifulKeezy: the boy told Lyssa make them $50 &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128128; yes bitch and I need em,: the boy told lyssa make them   yes bitch and i need em,13,[CLS] : the boy told lyssa make them   yes bitch and i need em,16,0
17235,3,0,3,0,1,RT @PRAYINGFORHEAD: tyga used to be good before he got into this swag fag shit,tyga used to be good before he got into this swag fag shit,13,[CLS] tyga used to be good before he got into this swag fag shit,17,0
12517,3,0,3,0,1,Karmas a bitch I guess you should of loved the old me.,karmas a bitch i guess you should of loved the old me .,13,[CLS] karmas a bitch i guess you should of loved the old me .,15,0
14545,3,3,0,0,0,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.","well , maryland is just a bunch of hateful rednecks , anyway .",13,"[CLS] well , maryland is just a bunch of hateful rednecks , anyway .",17,2
29,3,0,3,0,1,""" i spend my money how i want bitch its my business """,""" i spend my money how i want bitch its my business """,13,"[CLS] "" i spend my money how i want bitch its my business """,14,0
12901,3,0,3,0,1,Lol RT @MsTamarShawnice Most chicks that go to Enon are hoes or reformed hoes,lol rt   most chicks that go to enon are hoes or reformed hoes,13,[CLS] lol rt   most chicks that go to enon are hoes or reformed hoes,18,0
9979,3,2,1,0,0,"He ain't shit girl, &#128175;he a bitch made nigga !","he ain ' t shit girl , he a bitch made nigga !",13,"[CLS] he ain ' t shit girl , he a bitch made nigga !",15,2
2425,3,0,3,0,1,"@AdamHarmon @JeffJeffAllen Yeah tht a bitch, we ain't gay Brah. Chill","yeah tht a bitch , we ain ' t gay brah . chill",13,"[CLS] yeah tht a bitch , we ain ' t gay brah . chill",16,0
1050,3,0,3,0,1,&#128543; &#8220;@DubPeeWorld: So the new wave is bitches wearing mini shovels on their hand&#8221;,: so the new wave is bitches wearing mini shovels on their hand,13,[CLS] : so the new wave is bitches wearing mini shovels on their hand,16,0
12566,3,0,3,0,1,Know you didn't see it but I know you bitches heard it,know you did not see it but i know you bitches heard it,13,[CLS] know you did not see it but i know you bitches heard it,15,0
679,6,0,6,0,1,"#BOB Bass over bitches @HankJohnson11 bitches on his dick, fishes on the dock","bob   bass over bitches   bitches on his dick , fishes on the dock",13,"[CLS] bob   bass over bitches   bitches on his dick , fishes on the dock",16,0
361,3,0,0,3,2,"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook","""   : we actin like it ' s the 7 th day     spook",13,"[CLS] ""   : we actin like it ' s the 7 th day     spook",16,1
4217,3,1,2,0,1,@Midnight_Snacka bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass,bitch am dumb bitch am smarter than yo fat peter griffin looking ass,13,[CLS] bitch am dumb bitch am smarter than yo fat peter griffin looking ass,14,0
13675,6,1,5,0,1,Niggas sooooo pussy I swear I don't talk I'm all action,niggas to   pussy i swear i do not talk i am all action,13,[CLS] niggas to   pussy i swear i do not talk i am all action,16,0
14384,3,0,2,1,1,"RT @6OLDAR: ""@lovelyweird0: I need their workout plan &#128525;&#128553; http://t.co/XMnIm9YIVN"" third bitch had a fucking miracle","""   : i need their workout plan   third bitch had a fucking miracle",13,"[CLS] ""   : i need their workout plan   third bitch had a fucking miracle",14,0
23382,9,1,8,0,1,Why the wifey type girls single and the hoes being cuffed though?,why the wifey type girls single and the hoes being cuffed though ?,13,[CLS] why the wifey type girls single and the hoes being cuffed though ?,17,0
19933,3,0,3,0,1,RT @leandr321: I can't never keep no bitch cause I put them hoze out,i can not never keep no bitch cause i put them hoze out,13,[CLS] i can not never keep no bitch cause i put them hoze out,15,0
19562,6,6,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,stupid fucking nigger lebron . you flopping stupid jungle bunny monkey faggot .,13,[CLS] stupid fucking nigger lebron . you flopping stupid jungle bunny monkey faggot .,19,2
10681,3,0,3,0,1,I grew up ina jungle wit the gorilla snakes &amp; bird ass niggas &#128018;&#128013;&#128038;,i grew up ina jungle wit the gorilla snakes & bird ass niggas,13,[CLS] i grew up ina jungle wit the gorilla snakes & bird ass niggas,16,0
2074,3,0,3,0,1,' Fucking on the first night don't make you a hoe &#9995; .,' fucking on the first night do not make you a hoe .,13,[CLS] ' fucking on the first night do not make you a hoe .,15,0
5069,3,0,3,0,1,@TheIslamHeretic @WarMachine_83 @BasimaFaysal @MariamVeiszadeh cause it would their tip hand instead they whine like little bitches=&gt;,cause it would their tip hand instead they whine like little bitches =>,13,[CLS] cause it would their tip hand instead they whine like little bitches =>,17,0
20289,6,0,6,0,1,RT @poloPowell: All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight. &#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;,all tha bad bitches need to go to   concert in bham tonight .,13,[CLS] all tha bad bitches need to go to   concert in bham tonight .,16,0
2443,6,0,6,0,1,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit,i am on this hoe like this every night just be tweeting bullshit,13,[CLS] i am on this hoe like this every night just be tweeting bullshit,17,0
4713,3,0,2,1,1,"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)",tanks a lot dare mr . pubes . i love my uncle tom,13,[CLS] tanks a lot dare mr . pubes . i love my uncle tom,15,0
13702,3,0,2,1,1,Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.,nino brown ? oh das me rt   nino brown on yall hoes .,13,[CLS] nino brown ? oh das me rt   nino brown on yall hoes .,16,0
4450,3,0,3,0,1,@OUBad just know a countryass old bitch in Tn. has ur back!,just know a countryass old bitch in tn . has ur back !,13,[CLS] just know a countryass old bitch in tn . has ur back !,15,0
8999,3,0,3,0,1,Dnt play with yo girl heart thats why her pussy there for .,dnt play with yo girl heart thats why her pussy there for .,13,[CLS] dnt play with yo girl heart thats why her pussy there for .,16,0
11988,3,0,3,0,1,If you're not watching this Seahawks game you're hella bitch.,if you are not watching this seahawks game you are hella bitch .,13,[CLS] if you are not watching this seahawks game you are hella bitch .,15,0
16057,3,1,2,0,1,RT @Ivan_splash: If you gotta talk shit about another nigga to get pussy you weaaak,if you gotta talk shit about another nigga to get pussy you week,13,[CLS] if you gotta talk shit about another nigga to get pussy you week,15,0
7387,3,0,2,1,1,@todd_calfee @WdmJeff Hell - was lucky to have gravel - dirt roads were a bitch,hell - was lucky to have gravel - dirt roads were a bitch,13,[CLS] hell - was lucky to have gravel - dirt roads were a bitch,14,0
9645,3,0,3,0,1,Gave that bitch an E pill ... Bitches love fucking wit they EX,gave that bitch an e pill .   bitches love fucking wit they ex,13,[CLS] gave that bitch an e pill .   bitches love fucking wit they ex,15,0
1157,3,0,3,0,1,&#8220;@BeardedGemini: &#8220;@GinaSanabria_: I have no hoes because yah nigga ain't shit&#8221;&#8221;,:   : i have no hoes because yah nigga ain ' t shit,13,[CLS] :   : i have no hoes because yah nigga ain ' t shit,17,0
21445,3,0,3,0,1,So yall hoes still surfboard'n in the tub or nah?,so yall hoes still surfboard ' n in the tub or nah ?,13,[CLS] so yall hoes still surfboard ' n in the tub or nah ?,17,0
818,3,0,3,0,1,#WhatWouldYouChangeAboutYourPast the hoes I wasted time with,what would you change about your past   the hoes i wasted time with,13,[CLS] what would you change about your past   the hoes i wasted time with,15,0
51,3,0,3,0,1,""" yall niggas b cuffing hoes cause yall aint never have bitches """,""" yall niggas b cuffing hoes cause yall aint never have bitches """,13,"[CLS] "" yall niggas b cuffing hoes cause yall aint never have bitches """,22,0
23206,3,0,3,0,1,When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0,when ratchet bitches find out the club ain ' t   to get in,13,[CLS] when ratchet bitches find out the club ain ' t   to get in,16,0
21927,3,1,2,0,1,That's why I tucked yo bitch u ignorant ass mother fucker,that ' s why i tucked yo bitch u ignorant ass mother fucker,13,[CLS] that ' s why i tucked yo bitch u ignorant ass mother fucker,15,0
7007,3,2,1,0,0,@passIt2Liv Hit a bitch it's not like you can see the bruises,hit a bitch it ' s not like you can see the bruises,13,[CLS] hit a bitch it ' s not like you can see the bruises,14,2
24187,3,1,2,0,1,but I didnt get a write up thank god lol dumb white bitch,but i didnt get a write up thank god lol dumb white bitch,13,[CLS] but i didnt get a write up thank god lol dumb white bitch,16,0
20768,3,0,0,3,2,"RT @wilw: Even shorter Charlie Sheen: ""Your move, Mel Gibson.""","even shorter charlie sheen : "" your move , mel gibson . """,13,"[CLS] even shorter charlie sheen : "" your move , mel gibson . """,14,1
14895,3,0,0,3,2,"RT @BuzzFeed: A photographer hid in a trash can to get these adorable engagement photos
http://t.co/75ZOvJEwYh http://t.co/F3VAUX9STw",a photographer hid in a trash can to get these adorable engagement photos,13,[CLS] a photographer hid in a trash can to get these adorable engagement photos,14,1
4834,3,0,3,0,1,"@Shitter_Gape @OptimisticDoom 
Hey...hoe di doe...dat is funny if its da girl",hey .   hoe di doe .   dat is funny if its da girl,13,[CLS] hey .   hoe di doe .   dat is funny if its da girl,15,0
23535,3,0,3,0,1,Y'all tweet the same shit everytime I get back on this bitch,you all tweet the same shit everytime i get back on this bitch,13,[CLS] you all tweet the same shit everytime i get back on this bitch,17,0
12118,3,0,1,2,2,Indiana lost to Bowling Green. Big Ten continues to be trash.,indiana lost to bowling green . big ten continues to be trash .,13,[CLS] indiana lost to bowling green . big ten continues to be trash .,14,1
15195,3,0,3,0,1,RT @CuzzinTom: If Byron Leftwich fucks as hard as he throws then he kills bitches,if byron leftwich fucks as hard as he throws then he kills bitches,13,[CLS] if byron leftwich fucks as hard as he throws then he kills bitches,17,0
18876,3,0,3,0,1,RT @_juicewayne: I swear it's the huge bitches that think they the baddest,i swear it ' s the huge bitches that think they the baddest,13,[CLS] i swear it ' s the huge bitches that think they the baddest,17,0
7409,3,0,3,0,1,@trix2343 I have something that you don't bitch. Always remember that.,i have something that you do not bitch . always remember that .,13,[CLS] i have something that you do not bitch . always remember that .,14,0
1950,3,0,3,0,1,&#8220;@staciaburbidge: fat chance you'll ever catch me drinking a beer&#8221; same bitches,: fat chance you will ever catch me drinking a beer same bitches,13,[CLS] : fat chance you will ever catch me drinking a beer same bitches,15,0
5951,3,0,3,0,1,"@cuunthiaaa @Fvnxy he's the ""fuck her right in the pussy"" guy","he ' s the "" fuck her right in the pussy "" guy",13,"[CLS] he ' s the "" fuck her right in the pussy "" guy",14,0
9505,3,0,3,0,1,Fuck da bulls and your trash ass music nigga &#8220;@FREDOSANTANA300: Fuck da Cavs&#8221;,fuck da bulls and your trash ass music nigga   : fuck da cavs,13,[CLS] fuck da bulls and your trash ass music nigga   : fuck da cavs,16,0
12416,3,0,3,0,1,Jus need my nig Mack Wilds to win...fk the award tho,jus need my nig mack wilds to win .   fk the award tho,13,[CLS] jus need my nig mack wilds to win .   fk the award tho,17,0
19429,3,0,3,0,1,RT @firmeprincess: &#8220;@KizzyGotDaJUICE: Huh man &#128571;&#128553;&#128588;&#128166;&#128166;&#128166;&#128166; http://t.co/cLyaPq2Ret&#8221; he's gna drown in the pussy for real,: huh man   he ' s gna drown in the pussy for real,13,[CLS] : huh man   he ' s gna drown in the pussy for real,15,0
4215,3,0,3,0,1,@Midnight_Snacka @Nick_504_ wigga why the fuck r u in this conversation with yo stalking ass,wigga why the fuck r u in this conversation with yo stalking ass,13,[CLS] wigga why the fuck r u in this conversation with yo stalking ass,15,0
16673,3,0,3,0,1,RT @LuchieCapone: &#8220;Kik me&#8221; ass hoes RT @mayasvritaa: Got an iPhone but it&#8217;s off ass bitches,kik me ass hoes got an iphone but it s off ass bitches,13,[CLS] kik me ass hoes got an iphone but it s off ass bitches,17,0
22872,3,0,1,2,2,Up early then a bitch driving to denton omg can I move already,up early then a bitch driving to denton omg can i move already,13,[CLS] up early then a bitch driving to denton omg can i move already,15,1
14581,6,0,0,6,2,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;,praying today ' s m & g pictures do not come out yellow,13,[CLS] praying today ' s m & g pictures do not come out yellow,14,1
15879,3,0,0,3,2,RT @Holyfield67: Jihadi Work Accidents: 13 Taliban Fighters Killed When Their IEDs Detonated Prematurely&#8230; http://t.co/JUphsx1zps #Celebrate&#8230;,jihadi work accidents :   taliban fighters killed when their ieds detonated prematurely     celebrate,13,[CLS] jihadi work accidents :   taliban fighters killed when their ieds detonated prematurely     celebrate,16,1
10354,3,0,3,0,1,I bet u John Elway gets way more pussy than John Dorsey.,i bet u john elway gets way more pussy than john dorsey .,13,[CLS] i bet u john elway gets way more pussy than john dorsey .,15,0
23189,3,0,3,0,1,When it start raining bitches always wana get fucked bitch take a nap,when it start raining bitches always wana get fucked bitch take a nap,13,[CLS] when it start raining bitches always wana get fucked bitch take a nap,16,0
522,3,0,2,1,1,"""It's the dykes"" -hunter dyke with a dyke http://t.co/LGtw3AWMeh",""" it ' s the dykes "" - hunter dyke with a dyke",13,"[CLS] "" it ' s the dykes "" - hunter dyke with a dyke",15,0
22776,3,0,3,0,1,Twitter let you know who every hoe is in every city and country,twitter let you know who every hoe is in every city and country,13,[CLS] twitter let you know who every hoe is in every city and country,15,0
17908,3,2,1,0,0,RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,niggaz like all them naked bitches on ig pics   niggaz dont love em,13,[CLS] niggaz like all them naked bitches on ig pics   niggaz dont love em,22,2
21196,3,0,3,0,1,"She reps that O13 

Yeah. 

Only the baddest of bitches #1x",she reps that o13 yeah . only the baddest of bitches   1 x,13,[CLS] she reps that o13 yeah . only the baddest of bitches   1 x,19,0
14557,3,0,2,1,1,RT @Arie_0723: Don't be a bitch to someone who can out bitch you.,do not be a bitch to someone who can out bitch you .,13,[CLS] do not be a bitch to someone who can out bitch you .,14,0
18213,3,0,3,0,1,RT @TooTurntNacho: Why give a bitch ya heart when she rather have a purse.,why give a bitch ya heart when she rather have a purse .,13,[CLS] why give a bitch ya heart when she rather have a purse .,14,0
16573,3,0,3,0,1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;,i only wear weave because i like it !   a bitch got hair,13,[CLS] i only wear weave because i like it !   a bitch got hair,14,0
8384,3,0,3,0,1,Boy a bitch STILL ain't got the proper amount of sleep &#128514;&#128557;&#9995;&#128553;,boy a bitch   still   ain ' t got the proper amount of sleep,13,[CLS] boy a bitch   still   ain ' t got the proper amount of sleep,14,0
25072,3,0,3,0,1,this bitch bad... firebird shit ain't even drop yet!! http://t.co/th7nNiWJU8,this bitch bad .   firebird shit ain ' t even drop yet !,13,[CLS] this bitch bad .   firebird shit ain ' t even drop yet !,15,0
2611,3,0,3,0,1,@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-),a moment of silence for the bitch who changes her name everyday .,13,[CLS] a moment of silence for the bitch who changes her name everyday .,14,0
4129,3,0,0,3,2,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af,welcome back b .   without your daily rants my tl was trash af,13,[CLS] welcome back b .   without your daily rants my tl was trash af,16,1
24850,3,0,3,0,1,paybacks a bitch and bitch you've been livin in debt with me,paybacks a bitch and bitch you have been livin in debt with me,13,[CLS] paybacks a bitch and bitch you have been livin in debt with me,16,0
24011,3,0,3,0,1,Yuu Hinouchi gets fucked by two guys until she gets her pussy&#160;creamed http://t.co/ElXktXI1Lv,yuu hinouchi gets fucked by two guys until she gets her pussy creamed,13,[CLS] yuu hinouchi gets fucked by two guys until she gets her pussy creamed,18,0
10427,6,0,6,0,1,I copped a Uzi but I need some bullets for that bitch !,i copped a uzi but i need some bullets for that bitch !,13,[CLS] i copped a uzi but i need some bullets for that bitch !,16,0
15298,9,1,8,0,1,RT @Dasianah_: The most ghetto bitches be pregnant a/f smh poor kids! &#128531;,the most ghetto bitches be pregnant a / f smh poor kids !,13,[CLS] the most ghetto bitches be pregnant a / f smh poor kids !,16,0
573,3,0,3,0,1,"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;",""" these hoes keep callin but i ain ' t pickin up """,13,"[CLS] "" these hoes keep callin but i ain ' t pickin up """,17,0
9960,3,2,1,0,0,Have you Eva asked a nicca where dey got sum fake designer frm,have you eva asked a nicca where dey got sum fake designer frm,13,[CLS] have you eva asked a nicca where dey got sum fake designer frm,17,2
2535,3,1,2,0,1,@ArtbyLecardin @Amy0813Amy @Deeiiggee until the world sees 2 faggot jungle bunnies are fucking and one got pregnant,until the world sees   faggot jungle bunnies are fucking and one got pregnant,13,[CLS] until the world sees   faggot jungle bunnies are fucking and one got pregnant,17,0
20253,3,0,3,0,1,RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya,you tell ya business to ah bitch so i can not trust ya,13,[CLS] you tell ya business to ah bitch so i can not trust ya,14,0
19100,3,0,0,3,2,"RT @breely216: The recommended serving size for brownies is ""all of them.""","the recommended serving size for brownies is "" all of them . """,13,"[CLS] the recommended serving size for brownies is "" all of them . """,15,1
10059,6,0,6,0,1,Here we go this fat bitch started talking and now will never stop,here we go this fat bitch started talking and now will never stop,13,[CLS] here we go this fat bitch started talking and now will never stop,14,0
16283,3,0,3,0,1,RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,fucking with a bad bitch you gone need some money lil homie !,13,[CLS] fucking with a bad bitch you gone need some money lil homie !,15,0
12938,3,3,0,0,0,Lol you're a cunt liar and I hope you drop dead k :-),lol you are a cunt liar and i hope you drop dead k,13,[CLS] lol you are a cunt liar and i hope you drop dead k,16,2
16193,3,0,3,0,1,RT @JoeBudden: I only be looking like I&#8217;m fucking bitches&#8230; I don&#8217;t tho,i only be looking like i m fucking bitches i don t tho,13,[CLS] i only be looking like i m fucking bitches i don t tho,15,0
21132,3,0,3,0,1,Serious question: what do white boys pull up on bitches bumpin?,serious question : what do white boys pull up on bitches bumpin ?,13,[CLS] serious question : what do white boys pull up on bitches bumpin ?,16,0
15031,6,0,6,0,1,"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!","you niggaz get so emotional   , you remind me of my bitch !",13,"[CLS] you niggaz get so emotional   , you remind me of my bitch !",16,0
5464,3,2,1,0,0,"@_GOLDwhippp faggots, old people, people who can't drive, drunk people","faggots , old people , people who can not drive , drunk people",13,"[CLS] faggots , old people , people who can not drive , drunk people",16,2
12292,3,0,3,0,1,"It's to many hoes 
Tryna act like the
Wifey type.",it ' s to many hoes tryna act like the wifey type .,13,[CLS] it ' s to many hoes tryna act like the wifey type .,17,0
